id,date,category,address,zip,latitude,longitude
6813561,2009-02-07 00:00:00,QUALITY OF LIFE,1700 BLOCK Newcomb Av,94124,37.73633,-122.39170
6813563,2009-02-07 00:00:00,PROACTIVE POLICING,Kiska Rd & Ingalls St,94124,37.73114,-122.37960
6813565,2009-02-07 00:00:00,ASSAULT,2400 BLOCK Geary Blvd,94115,37.78307,-122.44310
6813566,2009-02-07 00:00:00,PROACTIVE POLICING,500 BLOCK Cesar Chavez (Muni Yard),94124,37.75061,-122.38390
6813568,2009-02-07 00:00:00,PROACTIVE POLICING,500 BLOCK Waller St,94117,37.77099,-122.43190
6813570,2009-02-07 00:00:00,PROACTIVE POLICING,2300 BLOCK California St,94115,37.78945,-122.43260
6813572,2009-02-07 00:00:00,PROACTIVE POLICING,Oakdale Av & Baldwin Ct,94124,37.72949,-122.38140
6813575,2009-02-07 00:00:00,PROACTIVE POLICING,Geary Blvd & 6Th Av,94118,37.78097,-122.46430
6813577,2009-02-07 00:00:00,PROACTIVE POLICING,200 BLOCK California Av,94130,37.81915,-122.36800
6813579,2009-02-07 00:00:00,OTHER,Haight St & Buchanan St,94102,37.77253,-122.42720
6813580,2009-02-07 00:00:00,PROACTIVE POLICING,Geary Blvd & 7Th Av,94118,37.78106,-122.46540
6813581,2009-02-07 00:00:00,PROACTIVE POLICING,Bayshore Blvd & Cortland Av,94124,37.73958,-122.40700
6813582,2009-02-07 00:00:00,TRAFFIC,Mount Vernon Av & Mission St,94112,37.71461,-122.44260
6813583,2009-02-07 00:00:00,PROACTIVE POLICING,Balboa Station,,37.72198,-122.44740
6813586,2009-02-07 00:00:00,TRAFFIC,21St St & South Van Ness Av,94110,37.75719,-122.41680
6813587,2009-02-07 00:00:00,PROACTIVE POLICING,San Jose Av & Ocean Av,,37.72286,-122.44480
6813588,2009-02-07 00:00:00,PROACTIVE POLICING,100 BLOCK Grove St,94102,37.77849,-122.41830
6813589,2009-02-07 00:00:00,PROACTIVE POLICING,Haight St & Clayton St,94117,37.76983,-122.44860
6813590,2009-02-07 00:00:00,QUALITY OF LIFE,100 BLOCK Ellis St,94102,37.78553,-122.40790
6813591,2009-02-07 00:00:00,PROACTIVE POLICING,Mission St & Silver Av,,37.72869,-122.43140
6813592,2009-02-07 00:00:00,QUALITY OF LIFE,1300 BLOCK 20Th Av,94122,37.76350,-122.47820
6813593,2009-02-07 00:00:00,ASSAULT,Columbus Av & Stockton St,,37.79911,-122.40860
6813594,2009-02-07 00:00:00,QUALITY OF LIFE,19Th Av & Irving St,94122,37.76356,-122.47720
6813595,2009-02-07 00:00:00,PROACTIVE POLICING,200 BLOCK 200 Blk Bacon Ib L54 R232 8436,,0.00000,0.00000
6813596,2009-02-07 00:00:00,PROACTIVE POLICING,3700 BLOCK 18Th St,94114,37.76156,-122.42640
6813597,2009-02-07 00:00:00,TRAFFIC,Ofarrell St & Mason St,94102,37.78625,-122.40970
6813599,2009-02-07 00:00:00,ASSAULT,15Th Av & Irving St,94122,37.76375,-122.47280
6813601,2009-02-07 00:00:00,TRAFFIC,1500 BLOCK Stockton St,94133,37.79955,-122.40900
6813605,2009-02-07 00:00:00,TRAFFIC,Cambon Dr & Castelo Av,94132,37.71749,-122.47440
6813607,2009-02-07 00:00:00,ASSAULT,Valencia St & Duboce Av,,37.77015,-122.42230
6813609,2009-02-07 00:00:00,QUALITY OF LIFE,300 BLOCK 12Th Av,94118,37.78266,-122.47090
6813610,2009-02-07 00:00:00,BREAKING & ENTERING,0 BLOCK Hearst Av,94112,37.73070,-122.44540
6813611,2009-02-07 00:00:00,TRAFFIC,Mission St & 5Th St,,37.78273,-122.40660
6813613,2009-02-07 00:00:00,OTHER,500 BLOCK Castro St,94114,37.76089,-122.43500
6813614,2009-02-07 00:00:00,OTHER,700 BLOCK 19Th Av,94121,37.77472,-122.47790
6813616,2009-02-07 00:00:00,PROACTIVE POLICING,Eddy St & Laguna St,94109,37.78206,-122.42740
6813618,2009-02-07 00:00:00,PROACTIVE POLICING,Jones St & Ellis St,94102,37.78490,-122.41280
6813620,2009-02-07 00:00:00,PROACTIVE POLICING,25Th St & Connecticut St,94107,37.75233,-122.39650
6813622,2009-02-07 00:00:00,ASSAULT,400 BLOCK Mason St,94102,37.78723,-122.40990
6813624,2009-02-07 00:00:00,PROACTIVE POLICING,0 BLOCK La Avanzada St,94131,37.75628,-122.45230
6813626,2009-02-07 00:00:00,QUALITY OF LIFE,700 BLOCK Stockton St,94108,37.79232,-122.40750
6813628,2009-02-07 00:00:00,PROACTIVE POLICING,900 BLOCK Ulloa St,94127,37.74137,-122.46610
6813630,2009-02-07 00:00:00,THEFT,600 BLOCK Pennsylvania Av,94107,37.75892,-122.39360
6813632,2009-02-07 00:00:00,ASSAULT,Turk St & Jones St,94102,37.78300,-122.41240
6813634,2009-02-07 00:00:00,ASSAULT,21St Av & California St,94121,37.78407,-122.48070
6813636,2009-02-07 00:00:00,VIOLENT CRIME,200 BLOCK Hyde St,94102,37.78284,-122.41550
6813638,2009-02-07 00:00:00,PROACTIVE POLICING,Winston Platform,,0.00000,0.00000
6813641,2009-02-07 00:00:00,ASSAULT,Turk St & Hyde St,94102,37.78261,-122.41570
6813643,2009-02-07 00:00:00,ASSAULT,Geary St & Leavenworth St,,37.78655,-122.41480
6813645,2009-02-07 00:00:00,PROACTIVE POLICING,1300 BLOCK Webster St,94115,37.78260,-122.43070
6813647,2009-02-07 00:00:00,ASSAULT,Mission St & Oliver St,94112,37.70955,-122.45050
6813649,2009-02-07 00:00:00,PROACTIVE POLICING,600 BLOCK Duboce Av,94117,37.76923,-122.43330
6813651,2009-02-07 00:00:00,TRAFFIC,800 BLOCK Eddy St,94109,37.78288,-122.42090
6813653,2009-02-07 00:00:00,PROACTIVE POLICING,Geary Blvd & Arguello Blvd,94118,37.78120,-122.45890
6813655,2009-02-07 00:00:00,PROACTIVE POLICING,Gateview Ave & Northpoint,,0.00000,0.00000
6813656,2009-02-07 00:00:00,PROACTIVE POLICING,Steiner & Turk,94115,37.78032,-122.43380
6813658,2009-02-07 00:00:00,PROACTIVE POLICING,22Nd St & Pennsylvania Av,,37.75758,-122.39310
6813660,2009-02-07 00:00:00,PROACTIVE POLICING,3Rd St & Newcomb Av,94124,37.73557,-122.39040
6813662,2009-02-07 00:00:00,OTHER,2600 BLOCK San Bruno Av,94134,37.72867,-122.40420
6813664,2009-02-07 00:00:00,TRAFFIC,Geary St & Hyde St,94109,37.78632,-122.41650
6813666,2009-02-07 00:00:00,TRAFFIC,1100 BLOCK Grant Av,94133,37.79704,-122.40670
6813668,2009-02-07 00:00:00,PROACTIVE POLICING,California St & 6Th Av,,37.78502,-122.46490
6813670,2009-02-07 00:00:00,OTHER,15Th St & Valencia St,94103,37.76653,-122.42200
6813671,2009-02-07 00:00:00,PROACTIVE POLICING,Carl St & Cole St,94117,37.76578,-122.45000
6813672,2009-02-07 00:00:00,TRAFFIC,Leavenworth St & Ofarrell St,,37.78563,-122.41460
6813673,2009-02-07 00:00:00,PROACTIVE POLICING,400 BLOCK Mission St,94105,37.79048,-122.39670
6813674,2009-02-07 00:00:00,PROACTIVE POLICING,3Rd St & Shafter Av,94124,37.73160,-122.39170
6813675,2009-02-07 00:00:00,PROACTIVE POLICING,Divisadero St & Ellis St,94115,37.78153,-122.43920
6813676,2009-02-07 00:00:00,PROACTIVE POLICING,Sutter St & Cottage Rw,94115,37.78623,-122.43220
6813677,2009-02-07 00:00:00,PROACTIVE POLICING,Cal & Steiner,,37.78885,-122.43560
6813678,2009-02-07 00:00:00,QUALITY OF LIFE,700 BLOCK Dolores St,94110,37.75812,-122.42590
6813679,2009-02-07 00:00:00,TRAFFIC,Divisadero St & Sutter St,94115,37.78525,-122.43990
6813680,2009-02-07 00:00:00,TRAFFIC,25Th St & Wisconsin St,94107,37.75225,-122.39850
6813681,2009-02-07 00:00:00,TRAFFIC,25Th St & Wisconsin St,94107,37.75225,-122.39850
6813682,2009-02-07 00:00:00,TRAFFIC,14Th Av & Fulton St,,37.77313,-122.47230
6813683,2009-02-07 00:00:00,ASSAULT,600 BLOCK Pierce St,,37.78663,-122.43680
6813684,2009-02-07 00:00:00,QUALITY OF LIFE,1700 BLOCK Cabrillo St,94121,37.77484,-122.47700
6813685,2009-02-07 00:00:00,THEFT,400 BLOCK Mason St,94102,37.78723,-122.40990
6813686,2009-02-07 00:00:00,QUALITY OF LIFE,300 BLOCK Randall St,94131,37.74074,-122.42980
6813687,2009-02-07 00:00:00,QUALITY OF LIFE,19Th Av & Irving St,94122,37.76356,-122.47720
6813688,2009-02-07 00:00:00,PROACTIVE POLICING,Olive St & Polk St,94109,37.78452,-122.41950
6813689,2009-02-07 00:00:00,PROACTIVE POLICING,Florida St & Mariposa St,94110,37.76296,-122.41120
6813690,2009-02-07 00:00:00,PROACTIVE POLICING,500 BLOCK Eddy St,94109,37.78352,-122.41590
6813691,2009-02-07 00:00:00,TRAFFIC,Broadway & Kearny St,94133,37.79802,-122.40540
6813692,2009-02-07 00:00:00,PROACTIVE POLICING,Eddy St & Laguna St,94109,37.78206,-122.42740
6813693,2009-02-07 00:00:00,QUALITY OF LIFE,Ellis St & Jones St,94102,37.78489,-122.41280
6813694,2009-02-07 00:00:00,PROACTIVE POLICING,700 BLOCK Ellis St,94109,37.78427,-122.41780
6813695,2009-02-07 00:00:00,PROACTIVE POLICING,300 BLOCK 300 Bayshore Ob L24 R524 C5420,,0.00000,0.00000
6813697,2009-02-07 00:00:00,OTHER,1500 BLOCK Kirkwood Av,94124,37.73738,-122.38800
6813698,2009-02-07 00:00:00,TRAFFIC,Franklin St & Clay St,94109,37.79197,-122.42430
6813699,2009-02-07 00:00:00,OTHER,1400 BLOCK Church St,94131,37.74852,-122.42710
6813700,2009-02-07 00:00:00,PROACTIVE POLICING,400 BLOCK Sloat Blvd,94132,37.73476,-122.47620
6813701,2009-02-07 00:00:00,PROACTIVE POLICING,1600 BLOCK Post St,94115,37.78584,-122.42820
6813702,2009-02-07 00:00:00,TRAFFIC,100 BLOCK Bay View St,94124,37.73392,-122.39430
6813703,2009-02-07 00:00:00,THEFT OF VEHICLE,2300 BLOCK 24Th Av,94116,37.74471,-122.48120
6813704,2009-02-07 00:00:00,PROACTIVE POLICING,600 BLOCK Linden St,94102,37.77580,-122.42780
6813706,2009-02-07 00:00:00,TRAFFIC,Geneva Av & Naples St,,37.71403,-122.43600
6813707,2009-02-07 00:00:00,PROACTIVE POLICING,3Rd & Williams Platform,,0.00000,0.00000
6813708,2009-02-07 00:00:00,PROACTIVE POLICING,Kezar Triangle,94122,37.76775,-122.45680
6813709,2009-02-07 00:00:00,PROACTIVE POLICING,900 BLOCK Presidio Av,94115,37.78333,-122.44570
6813710,2009-02-07 00:00:00,PROACTIVE POLICING,400 BLOCK Rose St,94102,37.77291,-122.42810
6813711,2009-02-07 00:00:00,OTHER,Mckinnon Av & Newhall St,94124,37.73695,-122.39110
6813712,2009-02-07 00:00:00,PROACTIVE POLICING,Bush St & Mason St,94108,37.78999,-122.41050
6813713,2009-02-07 00:00:00,TRAFFIC,Masonic Av & Waller St,94117,37.76929,-122.44510
6813714,2009-02-07 00:00:00,PROACTIVE POLICING,Mariposa St & Florida St,94110,37.76296,-122.41120
6813715,2009-02-07 00:00:00,PROACTIVE POLICING,Steiner St & Turk St,94115,37.78030,-122.43380
6813716,2009-02-07 00:00:00,PROACTIVE POLICING,3000 BLOCK 24Th St,94110,37.75268,-122.41200
6813717,2009-02-07 00:00:00,PROACTIVE POLICING,2500 BLOCK Mariposa St,94110,37.76317,-122.40830
6813718,2009-02-07 00:00:00,TRAFFIC,Van Dyke Av & 3Rd St,94124,37.72931,-122.39270
6813719,2009-02-07 00:00:00,PROACTIVE POLICING,Indiana St & Marin St,94124,37.74885,-122.39030
6813720,2009-02-07 00:00:00,ASSAULT,2500 BLOCK San Bruno Av,94134,37.72982,-122.40480
6813721,2009-02-07 00:00:00,PROACTIVE POLICING,Norfolk St & Folsom St,94103,37.77145,-122.41450
6813722,2009-02-07 00:00:00,PROACTIVE POLICING,1200 BLOCK Shotwell St,94110,37.74914,-122.41500
6813723,2009-02-07 00:00:00,THEFT FROM VEHICLE,Harrison St & Mariposa St,94110,37.76288,-122.41290
6813724,2009-02-07 00:00:00,PROACTIVE POLICING,Van Ness Av & Sacramento St,94109,37.79129,-122.42250
6813725,2009-02-07 00:00:00,TRAFFIC,8Th St & Folsom St,94103,37.77501,-122.41010
6813726,2009-02-07 00:00:00,TRAFFIC,19Th Av & Rivera St,94116,37.74677,-122.47590
6813727,2009-02-07 00:00:00,PROACTIVE POLICING,Ofarrell St & Jones St,94102,37.78584,-122.41300
6813728,2009-02-07 00:00:00,PROACTIVE POLICING,Geary St & Leavenworth St,,37.78655,-122.41480
6813729,2009-02-07 00:00:00,PROACTIVE POLICING,17Th St & Hoff St,94110,37.76337,-122.42040
6813730,2009-02-07 00:00:00,ASSAULT,Leavenworth St & Geary St,,37.78655,-122.41480
6813731,2009-02-07 00:00:00,OTHER,2600 BLOCK 46Th Av,94116,37.73786,-122.50420
6813732,2009-02-07 00:00:00,OTHER,2000 BLOCK Bryant St,94110,37.76150,-122.41060
6813733,2009-02-07 00:00:00,TRAFFIC,19Th Av & Rivera St,94116,37.74677,-122.47590
6813734,2009-02-07 00:00:00,PROACTIVE POLICING,Geary St & Leavenworth St,,37.78655,-122.41480
6813735,2009-02-07 00:00:00,OTHER,500 BLOCK Waller St,94117,37.77099,-122.43190
6813736,2009-02-07 00:00:00,PROACTIVE POLICING,Parkside Park,94129,37.79141,-122.47060
6813737,2009-02-07 00:00:00,THEFT,Taylor St & Turk St,94102,37.78321,-122.41080
6813738,2009-02-07 00:00:00,PROACTIVE POLICING,Mcallister St & Friendship St,,37.77874,-122.43100
6813739,2009-02-07 00:00:00,TRAFFIC,Ellis St & Steiner St,94115,37.78215,-122.43420
6813740,2009-02-07 00:00:00,PROACTIVE POLICING,2300 BLOCK California St,94115,37.78945,-122.43260
6813741,2009-02-07 00:00:00,ASSAULT,18Th St & Castro St,94114,37.76089,-122.43500
6813742,2009-02-07 00:00:00,PROACTIVE POLICING,2000 BLOCK 2000 Blk San Bruno Ob L90 R238 C,,0.00000,0.00000
6813743,2009-02-07 00:00:00,SEXUAL OFFENSE,1000 BLOCK Hyde St,94109,37.79007,-122.41720
6813744,2009-02-07 00:00:00,BREAKING & ENTERING,2700 BLOCK Irving St,94122,37.76315,-122.48680
6813745,2009-02-07 00:00:00,TRAFFIC,1700 BLOCK Hudson Av,94124,37.73631,-122.38360
6813746,2009-02-07 00:00:00,OTHER,100 BLOCK 1St St,94105,37.78949,-122.39760
6813747,2009-02-07 00:00:00,PROACTIVE POLICING,1100 BLOCK Ocean Av,94112,37.72350,-122.45410
6813748,2009-02-07 00:00:00,OTHER,Potrero Av & 16Th St,94103,37.76577,-122.40760
6813749,2009-02-07 00:00:00,PROACTIVE POLICING,Sanb Bruno & Felton,94134,37.73003,-122.40460
6813750,2009-02-07 00:00:00,QUALITY OF LIFE,500 BLOCK Turk St,94102,37.78262,-122.41770
6813751,2009-02-07 00:00:00,TRAFFIC,4900 BLOCK 3Rd St,94124,37.73400,-122.39130
6813752,2009-02-07 00:00:00,PROACTIVE POLICING,0 BLOCK 48 Mirabel Av.,94110,37.74633,-122.41630
6813753,2009-02-07 00:00:00,PROACTIVE POLICING,Pierce St & Ellis St,94115,37.78196,-122.43580
6813754,2009-02-07 00:00:00,PROACTIVE POLICING,15Th & Harrison St,94103,37.76711,-122.41330
6813755,2009-02-07 00:00:00,TRAFFIC,Mason St & Ofarrell St,94102,37.78622,-122.40970
6813756,2009-02-07 00:00:00,TRAFFIC,0 BLOCK 101 Sb Ggbr Toll Pz On,,0.00000,0.00000
6813757,2009-02-07 00:00:00,TRAFFIC,500 BLOCK The Embarcadero Sou,94105,37.78795,-122.38810
6813758,2009-02-07 00:00:00,THEFT FROM VEHICLE,Palou Av & Lane St,,37.73292,-122.38890
6813760,2009-02-07 00:00:00,OTHER,1600 BLOCK Bayshore Blvd,94134,37.72359,-122.40080
6813761,2009-02-07 00:00:00,PROACTIVE POLICING,Harrison St & 16Th St,94103,37.76545,-122.41310
6813762,2009-02-07 00:00:00,PROACTIVE POLICING,Winston & 19Th Muni Platform,94111,37.80257,-122.39950
6813763,2009-02-07 00:00:00,PROACTIVE POLICING,Ellis St & Scott St,94115,37.78175,-122.43750
6813765,2009-02-07 00:00:00,PROACTIVE POLICING,500 BLOCK Oak Park Dr,94131,37.75504,-122.46060
6813766,2009-02-07 00:00:00,OTHER,200 BLOCK 80 Wb Bay Br Z Oak,,0.00000,0.00000
6813767,2009-02-07 00:00:00,VIOLENT CRIME,Eddy St & Mason St,94102,37.78438,-122.40930
6813768,2009-02-07 00:00:00,PROACTIVE POLICING,Polk St & Sutter St,94109,37.78778,-122.42010
6813770,2009-02-07 00:00:00,VIOLENT CRIME,200 BLOCK Genebern Way,94112,37.73268,-122.42550
6813771,2009-02-07 00:00:00,OTHER,6Th Av & Clement St,94118,37.78295,-122.46440
6813772,2009-02-07 00:00:00,PROACTIVE POLICING,Larkin St & Pine St,94109,37.78985,-122.41890
6813773,2009-02-07 00:00:00,QUALITY OF LIFE,1600 BLOCK Jackson St,94109,37.79442,-122.42180
6813774,2009-02-07 00:00:00,PROACTIVE POLICING,400 BLOCK Ellis St,94102,37.78489,-122.41280
6813775,2009-02-07 00:00:00,ASSAULT,Lombard St & Fillmore St,94123,37.79983,-122.43600
6813776,2009-02-07 00:00:00,OTHER,300 BLOCK Nevada St,94110,37.73804,-122.41160
6813777,2009-02-07 00:00:00,TRAFFIC,4400 BLOCK California St,94118,37.78521,-122.46480
6813778,2009-02-07 00:00:00,TRAFFIC,6Th Av & California St,94118,37.78499,-122.46460
6813779,2009-02-07 00:00:00,ASSAULT,3Rd St & Terry A Francois Blvd,94158,37.77635,-122.39000
6813780,2009-02-07 00:00:00,PROACTIVE POLICING,100 BLOCK 100 Blk Dakota,94107,37.75252,-122.39460
6813781,2009-02-07 00:00:00,PROACTIVE POLICING,22Nd St & Indiana St,94107,37.75777,-122.39120
6813782,2009-02-07 00:00:00,ASSAULT,Washington St & Montgomery St,94111,37.79554,-122.40330
6813783,2009-02-07 00:00:00,PROACTIVE POLICING,Indiana St & Tubbs St,94107,37.75625,-122.39110
6813784,2009-02-07 00:00:00,TRAFFIC,California St & Battery St,,37.79328,-122.39990
6813786,2009-02-07 00:00:00,PROACTIVE POLICING,200 BLOCK Farallones St,94112,37.71416,-122.45940
6813787,2009-02-07 00:00:00,OTHER,400 BLOCK Sunrise Way,94134,37.70979,-122.41600
6813789,2009-02-07 00:00:00,PROACTIVE POLICING,Geary Blvd & 33Rd Av,,37.77980,-122.49340
6813790,2009-02-07 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6813791,2009-02-07 00:00:00,PROACTIVE POLICING,2300 BLOCK California St,94115,37.78945,-122.43260
6813792,2009-02-07 00:00:00,TRAFFIC,19Th Av & Winston Dr,,37.72702,-122.47490
6813793,2009-02-07 00:00:00,QUALITY OF LIFE,400 BLOCK Eddy St,94109,37.78376,-122.41430
6813794,2009-02-07 00:00:00,PROACTIVE POLICING,Cabrillo St & La Playa St,94121,37.77330,-122.51000
6813795,2009-02-07 00:00:00,PROACTIVE POLICING,2300 BLOCK California St,94115,37.78945,-122.43260
6813796,2009-02-07 00:00:00,PROACTIVE POLICING,0 BLOCK 34Th Av,,37.75914,-122.49300
6813798,2009-02-07 00:00:00,QUALITY OF LIFE,0 BLOCK Burgoyne St,94109,37.79567,-122.41700
6813800,2009-02-07 00:00:00,PROACTIVE POLICING,Friendship St & Mcallister St,94117,37.77874,-122.43090
6813802,2009-02-07 00:00:00,OTHER,1700 BLOCK Anza St,94118,37.77906,-122.46640
6813803,2009-02-07 00:00:00,OTHER,600 BLOCK San Jose Av,94110,37.74642,-122.42170
6813804,2009-02-07 00:00:00,ASSAULT,Polk St & Hemlock St,94109,37.78731,-122.42000
6813805,2009-02-07 00:00:00,PROACTIVE POLICING,3100 BLOCK 24Th St,94110,37.75262,-122.41440
6813806,2009-02-07 00:00:00,QUALITY OF LIFE,500 BLOCK Prentiss St,94110,37.73703,-122.41230
6813807,2009-02-07 00:00:00,TRAFFIC,100 BLOCK Collingwood St,94114,37.76082,-122.43610
6813808,2009-02-07 00:00:00,TRAFFIC,Gough St & Geary Blvd,94109,37.78527,-122.42470
6813809,2009-02-07 00:00:00,PROACTIVE POLICING,Haight St & Masonic Av,,37.77017,-122.44520
6813810,2009-02-07 00:00:00,PROACTIVE POLICING,100 BLOCK Yacht Rd,94123,37.80742,-122.44580
6813811,2009-02-07 00:00:00,TRAFFIC,4Th St & Harrison St,94107,37.78078,-122.39960
6813812,2009-02-07 00:00:00,OTHER,500 BLOCK York St,94110,37.76311,-122.40930
6813814,2009-02-07 00:00:00,PROACTIVE POLICING,Ofarrell St & Scott St,94115,37.78269,-122.43770
6813816,2009-02-07 00:00:00,TRAFFIC,Taylor St & Geary St,94102,37.78695,-122.41150
6813817,2009-02-07 00:00:00,QUALITY OF LIFE,500 BLOCK Leavenworth St,94109,37.78582,-122.41440
6813818,2009-02-07 00:00:00,THEFT FROM VEHICLE,1500 BLOCK Pine St,94109,37.78963,-122.42050
6813819,2009-02-07 00:00:00,PROACTIVE POLICING,800 BLOCK Terry A Francois Blvd,94158,37.76564,-122.38690
6813820,2009-02-07 00:00:00,QUALITY OF LIFE,0 BLOCK Maiden Lane,94108,37.78830,-122.40440
6813821,2009-02-07 00:00:00,OTHER,400 BLOCK Webster St,94117,37.77424,-122.42910
6813822,2009-02-07 00:00:00,TRAFFIC,Tehama St & 9Th St,94103,37.77460,-122.41260
6813823,2009-02-07 00:00:00,TRAFFIC,0 BLOCK 101Nb 9Th St Of,94103,37.77621,-122.41430
6813824,2009-02-07 00:00:00,QUALITY OF LIFE,900 BLOCK Hayes St,94117,37.77587,-122.43120
6813825,2009-02-07 00:00:00,QUALITY OF LIFE,300 BLOCK Madison St,94134,37.72522,-122.42240
6813826,2009-02-07 00:00:00,QUALITY OF LIFE,1800 BLOCK Market St,94102,37.77175,-122.42400
6813827,2009-02-07 00:00:00,OTHER,500 BLOCK Fell St,94102,37.77567,-122.42630
6813828,2009-02-07 00:00:00,ASSAULT,Harrison St & 3Rd St,94107,37.78255,-122.39740
6813829,2009-02-07 00:00:00,PROACTIVE POLICING,46Th Av & Taraval St,94116,37.74177,-122.50460
6813830,2009-02-07 00:00:00,OTHER,800 BLOCK Harrison St,94107,37.78069,-122.40000
6813831,2009-02-07 00:00:00,QUALITY OF LIFE,1400 BLOCK Washington St,94109,37.79399,-122.41650
6813832,2009-02-07 00:00:00,TRAFFIC,100 BLOCK Oliver St,94112,37.70833,-122.44990
6813833,2009-02-07 00:00:00,PROACTIVE POLICING,100 BLOCK Grove St,94102,37.77849,-122.41830
6813834,2009-02-07 00:00:00,ASSAULT,0 BLOCK 4Th St,,37.77762,-122.39560
6813835,2009-02-07 00:00:00,OTHER,100 BLOCK 4Th St,94103,37.78444,-122.40420
6813836,2009-02-07 00:00:00,TRAFFIC,Larkin St & Ellis St,94109,37.78425,-122.41770
6813837,2009-02-07 00:00:00,PROACTIVE POLICING,1500 BLOCK Laguna St,94115,37.78509,-122.42800
6813838,2009-02-07 00:00:00,PROACTIVE POLICING,Eddy St & Laguna St,94109,37.78206,-122.42740
6813839,2009-02-07 00:00:00,TRAFFIC,Junipero Serr Blvd & Saint Franci Blvd,94127,37.73473,-122.47120
6813840,2009-02-07 00:00:00,PROACTIVE POLICING,500 BLOCK Precita Av,94110,37.74699,-122.41040
6813841,2009-02-07 00:00:00,OTHER,900 BLOCK Ulloa St,94127,37.74137,-122.46610
6813842,2009-02-07 00:00:00,PROACTIVE POLICING,Williams & 3Rd Muni Platform,94118,37.78610,-122.46140
6813843,2009-02-07 00:00:00,PROACTIVE POLICING,Francisco St & Taylor St,94133,37.80448,-122.41510
6813844,2009-02-07 00:00:00,QUALITY OF LIFE,2000 BLOCK 19Th Av,94116,37.75032,-122.47600
6813845,2009-02-07 00:00:00,PROACTIVE POLICING,600 BLOCK Willow St,94115,37.78255,-122.42750
6813846,2009-02-07 00:00:00,OTHER,400 BLOCK Amador St,94124,37.74563,-122.38610
6813847,2009-02-07 00:00:00,TRAFFIC,15Th St & Castro St,94114,37.76578,-122.43550
6813848,2009-02-07 00:00:00,PROACTIVE POLICING,Clarendon Av & Twin Peaks Blvd,94114,37.75903,-122.44850
6813850,2009-02-07 00:00:00,QUALITY OF LIFE,2900 BLOCK Van Ness Av,94109,37.80239,-122.42460
6813851,2009-02-07 00:00:00,OTHER,1200 BLOCK Mission St,94103,37.77744,-122.41320
6813852,2009-02-07 00:00:00,PROACTIVE POLICING,19Th & Holloway Muni Platform,94116,37.75143,-122.47620
6813853,2009-02-07 00:00:00,TRAFFIC,Geary Blvd & Beaumont Av,94118,37.78141,-122.45530
6813854,2009-02-07 00:00:00,TRAFFIC,16Th St & Valencia St,94103,37.76491,-122.42190
6813855,2009-02-07 00:00:00,TRAFFIC,Williams Av & Lucy St,94124,37.72945,-122.39360
6813856,2009-02-07 00:00:00,PROACTIVE POLICING,Treat Av & 23Rd St,94110,37.75415,-122.41320
6813857,2009-02-07 00:00:00,PROACTIVE POLICING,Eddy St & Scott St,94115,37.78080,-122.43730
6813858,2009-02-07 00:00:00,BREAKING & ENTERING,100 BLOCK Galewood Cir,94131,37.75222,-122.45630
6813859,2009-02-07 00:00:00,QUALITY OF LIFE,300 BLOCK Madison St,94134,37.72522,-122.42240
6813860,2009-02-07 00:00:00,QUALITY OF LIFE,3300 BLOCK Buchanan St,94123,37.80035,-122.43280
6813861,2009-02-07 00:00:00,ASSAULT,Sutter St & Baker St,94115,37.78485,-122.44320
6813862,2009-02-07 00:00:00,TRAFFIC,4Th St & Bryant St,94107,37.77957,-122.39810
6813863,2009-02-07 00:00:00,TRAFFIC,20Th Av & California St,94121,37.78415,-122.47970
6813864,2009-02-07 00:00:00,PROACTIVE POLICING,Eddy St & Pierce St,94115,37.78103,-122.43560
6813865,2009-02-07 00:00:00,PROACTIVE POLICING,Eddy St & Scott St,94115,37.78080,-122.43730
